signal id;x;y;time;signal state
996;652930.48750213;4946880.182705872;22337.0;GREEN
573;652947.2611958925;4946850.506430621;22357.0;GREEN
996;652930.48750213;4946880.182705872;22357.0;RED
184;652965.8020270551;4946861.410030423;22377.0;GREEN
573;652947.2611958925;4946850.506430621;22377.0;RED
184;652965.8020270551;4946861.410030423;22397.0;RED
584;652948.6835875768;4946890.48112624;22397.0;GREEN
584;652948.6835875768;4946890.48112624;22417.0;RED
996;652930.48750213;4946880.182705872;22417.0;GREEN
573;652947.2611958925;4946850.506430621;22437.0;GREEN
996;652930.48750213;4946880.182705872;22437.0;RED
184;652965.8020270551;4946861.410030423;22457.0;GREEN
573;652947.2611958925;4946850.506430621;22457.0;RED
184;652965.8020270551;4946861.410030423;22477.0;RED
584;652948.6835875768;4946890.48112624;22477.0;GREEN
584;652948.6835875768;4946890.48112624;22497.0;RED
996;652930.48750213;4946880.182705872;22497.0;GREEN
573;652947.2611958925;4946850.506430621;22517.0;GREEN
996;652930.48750213;4946880.182705872;22517.0;RED
184;652965.8020270551;4946861.410030423;22537.0;GREEN
573;652947.2611958925;4946850.506430621;22537.0;RED
184;652965.8020270551;4946861.410030423;22557.0;RED
584;652948.6835875768;4946890.48112624;22557.0;GREEN
584;652948.6835875768;4946890.48112624;22577.0;RED
996;652930.48750213;4946880.182705872;22577.0;GREEN
573;652947.2611958925;4946850.506430621;22597.0;GREEN
996;652930.48750213;4946880.182705872;22597.0;RED
184;652965.8020270551;4946861.410030423;22617.0;GREEN
573;652947.2611958925;4946850.506430621;22617.0;RED
184;652965.8020270551;4946861.410030423;22637.0;RED
584;652948.6835875768;4946890.48112624;22637.0;GREEN
584;652948.6835875768;4946890.48112624;22657.0;RED
996;652930.48750213;4946880.182705872;22657.0;GREEN
573;652947.2611958925;4946850.506430621;22677.0;GREEN
996;652930.48750213;4946880.182705872;22677.0;RED
184;652965.8020270551;4946861.410030423;22697.0;GREEN
573;652947.2611958925;4946850.506430621;22697.0;RED
184;652965.8020270551;4946861.410030423;22717.0;RED
584;652948.6835875768;4946890.48112624;22717.0;GREEN
584;652948.6835875768;4946890.48112624;22737.0;RED
996;652930.48750213;4946880.182705872;22737.0;GREEN
573;652947.2611958925;4946850.506430621;22757.0;GREEN
996;652930.48750213;4946880.182705872;22757.0;RED
184;652965.8020270551;4946861.410030423;22777.0;GREEN
573;652947.2611958925;4946850.506430621;22777.0;RED
184;652965.8020270551;4946861.410030423;22797.0;RED
584;652948.6835875768;4946890.48112624;22797.0;GREEN
584;652948.6835875768;4946890.48112624;22817.0;RED
996;652930.48750213;4946880.182705872;22817.0;GREEN
573;652947.2611958925;4946850.506430621;22837.0;GREEN
996;652930.48750213;4946880.182705872;22837.0;RED
184;652965.8020270551;4946861.410030423;22857.0;GREEN
